,Unnamed: 0,Submission ID,Submission ID generated by device,Transfers Date,Vessel,Transfers : Time Question,Transfers : Hour,Transfers : To/From where?,Transfers : Turbine,Transfers : No. of Pax,Transfers : Transfer Up/Down,Transfers : No. of Cargo Lifts/Drops,Lat,Lon,datetime,distance,Distance_abs,Total fuel used L,VHM0 (Wave Height),Eastward Wind,Northward Wind,Eastward Current,Northward Current
293,293,65960501,d4793894-76f7-47cb-89a1-da63cdba7dd5,29/12/2021,Njord Forseti,06:50:00,6,Shore,Lowestoft,8,Down (On to CTV),2,52.474199,1.736557,29/12/2021 06:50,0,0,0,,0.79,4,0.073000003,0.5050000239862129
294,294,65960501,d4793894-76f7-47cb-89a1-da63cdba7dd5,29/12/2021,Njord Forseti,08:24:00,8,Tp/Substation,EA1 E20,2,Up (Leaving CTV),4,52.27775,2.522066667,29/12/2021 08:24,32.43394708633423,31.113658791273043,686.7761127500002,0.7480000355280936,2.91,5.99,0.097000005,0.3500000166241079
295,295,65960501,d4793894-76f7-47cb-89a1-da63cdba7dd5,29/12/2021,Njord Forseti,09:15:00,9,Tp/Substation,EA1 E11,3,Up (Leaving CTV),5,52.22011667,2.55305,29/12/2021 09:15,3.867322057485581,3.6429386166955906,206.43594064799998,0.7520000357180834,-0.54,7.34,0.235000011,0.6840000324882567
296,296,65960501,d4793894-76f7-47cb-89a1-da63cdba7dd5,29/12/2021,Njord Forseti,09:50:00,9,Tp/Substation,EA1 B14,3,Up (Leaving CTV),2,52.22893333,2.4529,29/12/2021 09:50,3.859246015548706,3.721250954598973,176.18647335999998,0.7280000345781446,-0.79,9.81,0.2240000106394291,0.8380000398028642
297,297,65960501,d4793894-76f7-47cb-89a1-da63cdba7dd5,29/12/2021,Njord Forseti,13:28:00,13,Tp/Substation,EA1 B14,3,Down (On to CTV),1,52.22893333,2.4529,29/12/2021 13:28,6.5986296825285535,0,390.8112204293999,0.9980000474024564,0.51,11.01,0.035000002,0.5400000256486237
298,298,65960501,d4793894-76f7-47cb-89a1-da63cdba7dd5,29/12/2021,Njord Forseti,13:50:00,13,Tp/Substation,EA1 E11,3,Down (On to CTV),4,52.22011667,2.55305,29/12/2021 13:50,0.005052574,3.721250954598973,106.5941898,1.3720000651665032,5.97,8.94,0.024000001,0.1800000085495412
300,300,65960501,d4793894-76f7-47cb-89a1-da63cdba7dd5,29/12/2021,Njord Forseti,16:15:00,16,Shore,Lowestoft,8,Up (Leaving CTV),7,52.474199,1.736557,29/12/2021 16:15,24.999073028564453,33.60817278709697,470.3114689740001,,8.88,2.26,-0.031000001,-0.586000028
301,301,65960812,b26aef5d-7985-4465-8d2e-c8812999261b,29/12/2021,Njord Magni,06:50:00,6,Shore,Lowestoft,6,Down (On to CTV),2,52.474199,1.736557,29/12/2021 06:50,0,0,0,,0.79,4,0.073000003,0.5050000239862129
302,302,65960812,b26aef5d-7985-4465-8d2e-c8812999261b,29/12/2021,Njord Magni,09:47:00,9,Tp/Substation,EA1 E17,2,Up (Leaving CTV),0,52.25821667,2.53165,29/12/2021 09:47,38.611093536019325,31.90337352,1101.6120952580002,0.7500000356230885,-0.57,9.73,0.2410000114468857,0.8360000397078693
303,303,65960812,b26aef5d-7985-4465-8d2e-c8812999261b,29/12/2021,Njord Magni,10:45:00,10,Tp/Substation,EA1 E17,2,Down (On to CTV),0,52.25821667,2.53165,29/12/2021 10:45,2.874694585800171,0,114.14560929329998,0.9940000472124666,-0.19,10.32,0.2090000099269673,0.8230000390904024
304,304,65960812,b26aef5d-7985-4465-8d2e-c8812999261b,29/12/2021,Njord Magni,16:45:00,15,Shore,Lowestoft,6,Up (Leaving CTV),2,52.474199,1.736557,29/12/2021 16:45,44.33511321991682,31.90337352,1365.8788335230004,,8.36,1.63,-0.024000001,-0.481000023
330,330,66393216,bc8f90f6-ed45-4965-864b-4c8307ee0ff4,10/01/2022,Njord Forseti,14:30:00,14,Tp/Substation,EA1 F18,3,Down (On to CTV),7,52.26718333,2.559033333,10/01/2022 14:30,5.611022949,32.61136659519433,366.98775593249997,0.6960000330582261,0.75,7.45,-0.169000008,-0.663000031
331,331,66393216,bc8f90f6-ed45-4965-864b-4c8307ee0ff4,10/01/2022,Njord Forseti,15:12:00,15,Tp/Substation,EA1 B14,3,Down (On to CTV),2,52.22893333,2.4529,10/01/2022 15:12,1.1654106378555298,4.527144741869128,165.72033632600002,0.6940000329632312,0.2,7.5,-0.170000008,-0.63200003
332,332,66393216,bc8f90f6-ed45-4965-864b-4c8307ee0ff4,10/01/2022,Njord Forseti,16:10:00,16,Tp/Substation,EA1 C18,3,Down (On to CTV),2,52.25823333,2.4685,10/01/2022 16:10,11.797199964523315,1.850308311786472,277.5693787299999,0.698000033,-0.1,8.2,-0.21900001,-0.63800003
333,333,66393216,bc8f90f6-ed45-4965-864b-4c8307ee0ff4,10/01/2022,Njord Forseti,17:45:00,17,Shore,Lowestoft,13,Up (Leaving CTV),13,52.474199,1.736557,10/01/2022 17:45,30.65748119354248,29.80254011365544,705.2087793240001,,-0.75,7.1000000000000005,0.045000002,0.3880000184290111
334,334,66393334,abadfbbf-43c4-4d14-aeea-6d07f6ada264,10/01/2022,Njord Magni,06:50:00,6,Shore,Lowestoft,8,Down (On to CTV),0,52.474199,1.736557,10/01/2022 06:50,0,0,0,,2.36,1.18,0.1000000047497451,0.6560000311583281
335,335,66393334,abadfbbf-43c4-4d14-aeea-6d07f6ada264,10/01/2022,Njord Magni,08:47:00,8,Tp/Substation,EA1 E17,3,Up (Leaving CTV),4,52.25821667,2.53165,10/01/2022 08:47,32.75587648153305,31.90337352,888.6039755,0.5580000265035778,3.62,4.51,0.2330000110669061,0.8100000384729356
336,336,66393334,abadfbbf-43c4-4d14-aeea-6d07f6ada264,10/01/2022,Njord Magni,09:22:00,9,Tp/Substation,EA1 E24,2,Up (Leaving CTV),2,52.30326667,2.508366667,10/01/2022 09:22,2.924574453383684,2.836815005123698,129.5289724,0.5580000265035778,3.62,4.51,0.226000011,0.8280000393278897
337,337,66393334,abadfbbf-43c4-4d14-aeea-6d07f6ada264,10/01/2022,Njord Magni,09:54:00,9,Tp/Substation,EA1 G25,3,Up (Leaving CTV),2,52.31661667,2.564916667,10/01/2022 09:54,2.3944904804229736,2.22521801,91.30285887000001,0.5660000268835574,3.5,4.8100000000000005,0.1670000079320743,0.7360000349581242
338,338,66393334,abadfbbf-43c4-4d14-aeea-6d07f6ada264,10/01/2022,Njord Magni,11:51:00,11,Tp/Substation,EA1 E24,2,Down (On to CTV),2,52.30326667,2.508366667,10/01/2022 11:51,2.804770192,2.22521801,52.60816919700001,0.554000026,2.97,5.72,0.024000001,0.2290000108769163
339,339,66393334,abadfbbf-43c4-4d14-aeea-6d07f6ada264,10/01/2022,Njord Magni,12:05:00,12,Tp/Substation,EA1 E25,2,Up (Leaving CTV),2,52.30963333,2.5047,10/01/2022 12:05,0.4799643792212009,0.4052648661125493,28.31240227,0.5520000262185931,2.97,5.72,0.024000001,0.2290000108769163
340,340,66393334,abadfbbf-43c4-4d14-aeea-6d07f6ada264,10/01/2022,Njord Magni,15:07:00,15,Tp/Substation,EA1 E25,2,Down (On to CTV),2,52.30963333,2.5047,10/01/2022 15:07,1.400673933327198,0,26.906812236999997,0.698000033,0.75,7.45,-0.142000007,-0.668000032
341,341,66393334,abadfbbf-43c4-4d14-aeea-6d07f6ada264,10/01/2022,Njord Magni,15:32:00,15,Tp/Substation,EA1 G25,3,Down (On to CTV),2,52.31661667,2.564916667,10/01/2022 15:32,2.358058929,2.249698390391588,89.47971719,0.698000033,0,8.040000000000001,-0.20200001,-0.63900003
342,342,66393334,abadfbbf-43c4-4d14-aeea-6d07f6ada264,10/01/2022,Njord Magni,15:56:00,15,Tp/Substation,EA1 E17,3,Down (On to CTV),2,52.25821667,2.53165,10/01/2022 15:56,3.76115346,3.7131280905367965,118.58374594600001,0.6960000330582261,0,8.040000000000001,-0.21600001,-0.63000003
343,343,66393334,abadfbbf-43c4-4d14-aeea-6d07f6ada264,10/01/2022,Njord Magni,18:05:00,18,Shore,Lowestoft,8,Up (Leaving CTV),0,52.474199,1.736557,10/01/2022 18:05,32.9804253,31.90337352,932.5144765800001,,-0.75,7.1000000000000005,0.045000002,0.3880000184290111
364,364,66443497,f3680ef9-2621-4a18-b3cb-883fd4163151,11/01/2022,Njord Forseti,07:00:00,6,Shore,Lowestoft,13,Down (On to CTV),1,52.474199,1.736557,11/01/2022 07:00,0,0,0,,2.54,7.19,0.080000004,0.5370000255061314
365,365,66443497,f3680ef9-2621-4a18-b3cb-883fd4163151,11/01/2022,Njord Forseti,08:30:00,8,Tp/Substation,EA1 B14,3,Up (Leaving CTV),2,52.22893333,2.4529,11/01/2022 08:30,26.390570640563965,30.116403275622236,705.6595730949999,1.1940000567119569,4.8,9,0.2330000110669061,0.6660000316333026
366,366,66443497,f3680ef9-2621-4a18-b3cb-883fd4163151,11/01/2022,Njord Forseti,09:20:00,9,Tp/Substation,EA1 F19,3,Up (Leaving CTV),7,52.27415,2.557133333,11/01/2022 09:20,9.367982387542725,4.695616084842225,256.1039535,1.214000057661906,5.07,9.05,0.2440000115893781,0.678000032
367,367,66443497,f3680ef9-2621-4a18-b3cb-883fd4163151,11/01/2022,Njord Forseti,10:00:00,10,Tp/Substation,EA1 C18,3,Up (Leaving CTV),3,52.25823333,2.4685,11/01/2022 10:00,2.8257386684417725,3.3940910715879586,206.7612524,1.2040000571869314,4.98,8.91,0.2300000109244138,0.7200000341981649
368,368,66443497,f3680ef9-2621-4a18-b3cb-883fd4163151,11/01/2022,Njord Forseti,15:39:00,15,Tp/Substation,EA1 F19,3,Down (On to CTV),7,52.27415,2.557133333,11/01/2022 15:39,16.648248314857483,3.3940910715879586,813.3417659630002,0.9800000465475024,6.84,4.7,-0.159000008,-0.708000034
369,369,66443497,f3680ef9-2621-4a18-b3cb-883fd4163151,11/01/2022,Njord Forseti,16:11:00,16,Tp/Substation,EA1 B14,3,Down (On to CTV),3,52.22893333,2.4529,11/01/2022 16:11,4.720776177942753,4.695616084842225,175.686093,0.9540000453125684,6.36,5.16,-0.152000007,-0.698000033
370,370,66443497,f3680ef9-2621-4a18-b3cb-883fd4163151,11/01/2022,Njord Forseti,16:35:00,16,Tp/Substation,EA1 C18,3,Down (On to CTV),5,52.25823333,2.4685,11/01/2022 16:35,1.891846776008606,1.850308311786472,76.10130975900002,0.7220000342931598,5.44,1.57,-0.184000009,-0.660000031
371,371,66443497,f3680ef9-2621-4a18-b3cb-883fd4163151,11/01/2022,Njord Forseti,18:16:00,18,Shore,Lowestoft,13,Up (Leaving CTV),7,52.474199,1.736557,11/01/2022 18:16,30.51570773124695,29.80254011365544,719.3711944,,0.07,-3.19,0.002,-0.140000007
378,378,66484612,ba8bb73d-e553-4f3c-be3b-d11ed5ef0048,12/01/2022,Njord Magni,06:35:00,6,Shore,Lowestoft,8,Down (On to CTV),2,52.474199,1.736557,12/01/2022 06:35,0,0,0,,3.17,-2.19,0.031000001,0.1350000064121559
379,379,66484612,ba8bb73d-e553-4f3c-be3b-d11ed5ef0048,12/01/2022,Njord Magni,08:24:00,8,Tp/Substation,EA1 G25,3,Up (Leaving CTV),2,52.31661667,2.564916667,12/01/2022 08:24,33.36216878890991,31.78917468824948,836.1438864,0.3380000160541385,2.82,-2.5,0.002,0.026000001
380,380,66484612,ba8bb73d-e553-4f3c-be3b-d11ed5ef0048,12/01/2022,Njord Magni,08:57:00,8,Tp/Substation,EA1 E17,3,Up (Leaving CTV),2,52.25821667,2.53165,12/01/2022 08:57,3.774146318435669,3.7131280905367965,118.40833801599999,0.3220000152941793,4.33,-1.95,0.133000006,0.3490000165766105
381,381,66484612,ba8bb73d-e553-4f3c-be3b-d11ed5ef0048,12/01/2022,Njord Magni,09:23:00,9,Tp/Substation,EA1 D21,2,Up (Leaving CTV),2,52.28055,2.488766667,12/01/2022 09:23,2.2069953940808773,2.068952229588606,69.88898669,0.328000016,4.4,-1.83,0.1350000064121559,0.3620000171940774
382,382,66484612,ba8bb73d-e553-4f3c-be3b-d11ed5ef0048,12/01/2022,Njord Magni,12:10:00,12,Tp/Substation,EA1 D21,2,Down (On to CTV),2,52.28055,2.488766667,12/01/2022 12:10,1.600259318947792,0,26.142638603580004,0.3500000166241079,5.41,-0.13,0.1480000070296228,0.5690000270260498
383,383,66484612,ba8bb73d-e553-4f3c-be3b-d11ed5ef0048,12/01/2022,Njord Magni,12:38:00,12,Tp/Substation,EA1 G26,2,Up (Leaving CTV),2,52.32288333,2.561483333,12/01/2022 12:38,3.923278809,3.686199644025046,95.61410950000001,0.3620000171940774,5.8500000000000005,-0.31,0.065000003,0.3710000176215544
384,384,66484612,ba8bb73d-e553-4f3c-be3b-d11ed5ef0048,12/01/2022,Njord Magni,15:24:00,15,Tp/Substation,EA1 G26,2,Down (On to CTV),2,52.32288333,2.561483333,12/01/2022 15:24,2.954172581,0,42.025123003999994,0.4120000195689499,5.84,-1.11,-0.003,-0.265000013
385,385,66484612,ba8bb73d-e553-4f3c-be3b-d11ed5ef0048,12/01/2022,Njord Magni,15:33:00,15,Tp/Substation,EA1 G25,3,Down (On to CTV),6,52.31661667,2.564916667,12/01/2022 15:33,0.4044071733951568,0.39679119495728615,13.736006860000002,0.4120000195689499,5.71,-0.98,-0.051000002,-0.563000027
386,386,66484612,ba8bb73d-e553-4f3c-be3b-d11ed5ef0048,12/01/2022,Njord Magni,16:06:00,16,Tp/Substation,EA1 E17,3,Down (On to CTV),3,52.25821667,2.53165,12/01/2022 16:06,3.839326977729797,3.7131280905367965,118.23441879999999,0.3920000186190009,5.71,-0.98,-0.074000004,-0.558000027
387,387,66484612,ba8bb73d-e553-4f3c-be3b-d11ed5ef0048,12/01/2022,Njord Magni,18:05:00,18,Shore,Lowestoft,8,Up (Leaving CTV),6,52.474199,1.736557,12/01/2022 18:05,32.838362991809845,31.90337352,876.6539554020001,,5.39,-0.6,-0.024000001,-0.394000019
388,388,66484791,329613d8-ef49-4266-9c45-3c41cc924d28,12/01/2022,Njord Forseti,06:55:00,6,Shore,Lowestoft,10,Down (On to CTV),0,52.474199,1.736557,12/01/2022 06:55,0,0,0,,3.17,-2.19,0.031000001,0.1350000064121559
389,389,66484791,329613d8-ef49-4266-9c45-3c41cc924d28,12/01/2022,Njord Forseti,08:20:00,8,Tp/Substation,EA1 B14,3,Up (Leaving CTV),2,52.22893333,2.4529,12/01/2022 08:20,30.992054626345634,30.116403275622236,639.8301487619999,0.3120000148192048,2.33,-3.13,0.047000002,0.026000001
390,390,66484791,329613d8-ef49-4266-9c45-3c41cc924d28,12/01/2022,Njord Forseti,08:45:00,8,Tp/Substation,EA1 D15,2,Up (Leaving CTV),0,52.24213333,2.509466667,12/01/2022 08:45,1.7326219081878662,2.225820979,48.18973255,0.3140000149141997,3.71,-2.6,0.133000006,0.3490000165766105
391,391,66484791,329613d8-ef49-4266-9c45-3c41cc924d28,12/01/2022,Njord Forseti,09:15:00,9,Tp/Substation,EA1 D15,2,Down (On to CTV),0,52.24213333,2.509466667,12/01/2022 09:15,0.8176980018615723,0,23.563553846999998,0.3140000149141997,3.71,-2.6,0.133000006,0.3490000165766105
392,392,66484791,329613d8-ef49-4266-9c45-3c41cc924d28,12/01/2022,Njord Forseti,09:18:00,9,Tp/Substation,EA1 D15,3,Up (Leaving CTV),2,52.24213333,2.509466667,12/01/2022 09:18,0.026814727,0,2.8742785,0.3140000149141997,3.71,-2.6,0.133000006,0.3490000165766105
393,393,66484791,329613d8-ef49-4266-9c45-3c41cc924d28,12/01/2022,Njord Forseti,09:42:00,9,Tp/Substation,EA1 F22,4,Up (Leaving CTV),7,52.2932,2.54535,12/01/2022 09:42,3.4351730346679688,3.337531598542041,83.51348245999999,0.328000016,4.66,-1.85,0.1970000093569979,0.5690000270260498
394,394,66484791,329613d8-ef49-4266-9c45-3c41cc924d28,12/01/2022,Njord Forseti,15:40:00,15,Tp/Substation,EA1 F22,4,Down (On to CTV),7,52.2932,2.54535,12/01/2022 15:40,10.99020356312394,0,162.19335022080003,0.4020000190939754,5.71,-0.98,-0.074000004,-0.558000027
395,395,66484791,329613d8-ef49-4266-9c45-3c41cc924d28,12/01/2022,Njord Forseti,16:12:00,16,Tp/Substation,EA1 D15,3,Down (On to CTV),6,52.24213333,2.509466667,12/01/2022 16:12,3.01578052,3.337531598542041,95.13277451,0.3820000181440264,5.49,-1.23,-0.074000004,-0.558000027
396,396,66484791,329613d8-ef49-4266-9c45-3c41cc924d28,12/01/2022,Njord Forseti,16:35:00,16,Tp/Substation,EA1 B14,3,Down (On to CTV),5,52.22893333,2.4529,12/01/2022 16:35,1.9890947341918943,2.225820979,72.60540451,0.4600000218488276,5.5600000000000005,-0.52,-0.156000007,-0.697000033
397,397,66484791,329613d8-ef49-4266-9c45-3c41cc924d28,12/01/2022,Njord Forseti,18:15:00,18,Shore,Lowestoft,10,Up (Leaving CTV),0,52.474199,1.736557,12/01/2022 18:15,31.75175905227661,30.116403275622236,682.0315062,,5.39,-0.6,-0.024000001,-0.394000019
411,411,66525705,d76649a0-e734-4150-8e8e-76727c46e734,13/01/2022,Njord Forseti,06:55:00,6,Shore,Lowestoft,13,Down (On to CTV),7,52.474199,1.736557,13/01/2022 06:55,0,0,0,,4.2700000000000005,-1.01,-0.002,-0.230000011
412,412,66525705,d76649a0-e734-4150-8e8e-76727c46e734,13/01/2022,Njord Forseti,08:40:00,8,Tp/Substation,EA1 D21,3,Up (Leaving CTV),5,52.28055,2.488766667,13/01/2022 08:40,31.07983299845364,29.92126754592845,639.7876352379999,0.5200000246986747,6.05,0.92,0.020000001,-0.025000001
413,413,66525705,d76649a0-e734-4150-8e8e-76727c46e734,13/01/2022,Njord Forseti,09:17:00,9,Tp/Substation,EA1 D13,4,Up (Leaving CTV),4,52.22903333,2.516366667,13/01/2022 09:17,3.2949277898296714,3.255178951810559,97.16257081500001,0.5200000246986747,6.04,0.6,0.044000002,-0.027000001
414,414,66525705,d76649a0-e734-4150-8e8e-76727c46e734,13/01/2022,Njord Forseti,10:05:00,10,Tp/Substation,EA1 D22,3,Up (Leaving CTV),3,52.28693333,2.486116667,13/01/2022 10:05,3.895673513412476,3.6497788244086102,113.5901215,0.5200000246986747,5.99,1.16,0.1300000061746686,0.3140000149141997
415,415,66525705,d76649a0-e734-4150-8e8e-76727c46e734,13/01/2022,Njord Forseti,10:56:00,10,Tp/Substation,EA1 D13,0,Up (Leaving CTV),1,52.22903333,2.516366667,13/01/2022 10:56,3.0910873413085938,3.6497788244086102,133.57468129300003,0.5400000256486237,5.97,1.13,0.235000011,0.5400000256486237
416,416,66525705,d76649a0-e734-4150-8e8e-76727c46e734,13/01/2022,Njord Forseti,11:37:00,11,Tp/Substation,EA1 D22,3,Down (On to CTV),0,52.28693333,2.486116667,13/01/2022 11:37,6.333728075027466,3.6497788244086102,99.16945925,0.5460000259336084,5.88,1.68,0.2330000110669061,0.6650000315858051
417,417,66525705,d76649a0-e734-4150-8e8e-76727c46e734,13/01/2022,Njord Forseti,12:20:00,12,Tp/Substation,EA1 D13,1,Down (On to CTV),1,52.22903333,2.516366667,13/01/2022 12:20,9.415845871,3.6497788244086102,217.4642145,0.5400000256486237,5.94,1.42,0.2580000122543424,0.6290000298758969
418,418,66525705,d76649a0-e734-4150-8e8e-76727c46e734,13/01/2022,Njord Forseti,16:00:00,16,Tp/Substation,EA1 D21,3,Down (On to CTV),2,52.28055,2.488766667,13/01/2022 16:00,8.210513234138489,3.255178951810559,124.88872785400005,0.5920000281184912,5.5,0.31,-0.025000001,-0.270000013
419,419,66525705,d76649a0-e734-4150-8e8e-76727c46e734,13/01/2022,Njord Forseti,16:30:00,16,Tp/Substation,EA1 D13,3,Down (On to CTV),3,52.22903333,2.516366667,13/01/2022 16:30,3.086550474,3.255178951810559,52.11972801799999,0.6380000303033739,5.73,0.08,-0.098000005,-0.557000026
420,420,66525705,d76649a0-e734-4150-8e8e-76727c46e734,13/01/2022,Njord Forseti,18:15:00,18,Shore,Lowestoft,13,Up (Leaving CTV),4,52.474199,1.736557,13/01/2022 18:15,33.529022216796875,32.16405942178854,715.5145214,,3.64,-0.14,-0.027000001,-0.518000025
421,421,66526499,8b85c8d0-7dcb-45f3-80ba-8ec1acf39fee,13/01/2022,Njord Magni,07:12:00,6,Shore,Lowestoft,8,Down (On to CTV),1,52.474199,1.736557,13/01/2022 07:12,0,0,0,,4.2700000000000005,-1.01,-0.002,-0.230000011
422,422,66526499,8b85c8d0-7dcb-45f3-80ba-8ec1acf39fee,13/01/2022,Njord Magni,09:43:00,9,Tp/Substation,EA1 A10,2,Up (Leaving CTV),1,52.20018333,2.43635,13/01/2022 09:43,34.99902033805847,30.491340871943905,898.8894684849998,0.4900000232737511,5.9,0.87,0.1460000069346279,0.2920000138692558
423,423,66526499,8b85c8d0-7dcb-45f3-80ba-8ec1acf39fee,13/01/2022,Njord Magni,10:24:00,10,Tp/Substation,EA1 E25,3,Up (Leaving CTV),3,52.30963333,2.5047,13/01/2022 10:24,5.934928569942713,7.03522504,174.16712008299996,0.5380000255536288,6.0200000000000005,1.03,0.102000005,0.2940000139642507
424,424,66526499,8b85c8d0-7dcb-45f3-80ba-8ec1acf39fee,13/01/2022,Njord Magni,10:51:00,10,Tp/Substation,EA1 D21,0,Up (Leaving CTV),1,52.28055,2.488766667,13/01/2022 10:51,2.263352155685425,1.8415888167323184,86.8908124,0.5460000259336084,5.93,1.42,0.2050000097369775,0.5630000267410651
425,425,66526499,8b85c8d0-7dcb-45f3-80ba-8ec1acf39fee,13/01/2022,Njord Magni,12:17:00,12,Tp/Substation,EA1 A10,2,Down (On to CTV),1,52.20018333,2.43635,13/01/2022 12:17,7.917517304420471,5.195855831915193,185.22320714400004,0.5100000242237002,5.7700000000000005,1.49,0.2230000105919316,0.63600003
426,426,66526499,8b85c8d0-7dcb-45f3-80ba-8ec1acf39fee,13/01/2022,Njord Magni,16:29:00,16,Tp/Substation,EA1 E25,3,Down (On to CTV),3,52.30963333,2.5047,13/01/2022 16:29,13.605608224868774,7.03522504,312.52759636333997,0.6100000289734453,5.71,0.17,-0.003,-0.269000013
427,427,66526499,8b85c8d0-7dcb-45f3-80ba-8ec1acf39fee,13/01/2022,Njord Magni,18:30:00,18,Shore,Lowestoft,8,Up (Leaving CTV),0,52.474199,1.736557,13/01/2022 18:30,30.63459587097168,29.828636162456444,779.2333767739999,,4.09,-0.19,-0.020000001,-0.397000019
449,449,66563764,30fba209-1267-4f42-b395-818757ad1ece,14/01/2022,Njord Forseti,07:00:00,6,Shore,Lowestoft,12,Down (On to CTV),0,52.474199,1.736557,14/01/2022 07:00,0,0,0,,3.78,-1.9,-0.017000001,-0.445000021
450,450,66563764,30fba209-1267-4f42-b395-818757ad1ece,14/01/2022,Njord Forseti,08:20:00,8,Tp/Substation,EA1 D21,3,Up (Leaving CTV),2,52.28055,2.488766667,14/01/2022 08:20,30.143463134765625,29.92126754592845,641.9294739579999,0.7000000332482159,4.46,-2.64,-0.188000009,-0.613000029
451,451,66563764,30fba209-1267-4f42-b395-818757ad1ece,14/01/2022,Njord Forseti,08:37:00,8,Tp/Substation,EA1 D22,3,Up (Leaving CTV),2,52.28693333,2.486116667,14/01/2022 08:37,0.1343830972909927,0.39542465418162914,35.02254112999999,0.7000000332482159,3.89,-3.15,-0.111000005,-0.381000018
452,452,66563764,30fba209-1267-4f42-b395-818757ad1ece,14/01/2022,Njord Forseti,14:50:00,14,Tp/Substation,EA1 D21,3,Down (On to CTV),2,52.28055,2.488766667,14/01/2022 14:50,34.22815600037575,0.39542465418162914,851.3668492,0.6280000298283994,0.23,-2.06,0.063000003,0.4120000195689499
453,453,66563764,30fba209-1267-4f42-b395-818757ad1ece,14/01/2022,Njord Forseti,18:15:00,18,Shore,Lowestoft,12,Up (Leaving CTV),0,52.474199,1.736557,14/01/2022 18:15,41.91248297691345,29.92126754592845,815.7147895,,-0.05,-0.16,-0.038000002,-0.574000027
454,454,66564564,123d5e19-ca48-4b4e-a1b9-57f962556afe,14/01/2022,Njord Magni,06:40:00,6,Shore,Lowestoft,0,Down (On to CTV),3,52.474199,1.736557,14/01/2022 06:40,0,0,0,,3.78,-1.9,-0.017000001,-0.445000021
455,455,66564564,123d5e19-ca48-4b4e-a1b9-57f962556afe,14/01/2022,Njord Magni,10:33:00,10,Tp/Substation,EA1 F18,3,Up (Leaving CTV),5,52.26718333,2.559033333,14/01/2022 10:33,43.11054301261902,32.61136659519433,1175.0628045280005,0.6640000315383077,3.2,-2.88,0.1280000060796737,0.3040000144392252
457,457,66564564,123d5e19-ca48-4b4e-a1b9-57f962556afe,14/01/2022,Njord Magni,15:48:00,15,Tp/Substation,EA1 F18,3,Down (On to CTV),6,52.26718333,2.559033333,14/01/2022 15:48,65.32761157,0,1563.2128074519997,0.6300000299233943,-0.99,-1.58,-0.033000002,0.083000004
458,458,66564564,123d5e19-ca48-4b4e-a1b9-57f962556afe,14/01/2022,Njord Magni,18:36:00,6,Shore,Lowestoft,8,Down (On to CTV),0,52.474199,1.736557,14/01/2022 18:36,38.95283152163029,32.61136659519433,994.3172993120004,,0.5,0.15,-0.025000001,-0.491000023
482,482,66581767,05193a18-cfef-4d50-92a0-820ba70e9e35,15/01/2022,Njord Forseti,06:50:00,6,Shore,Lowestoft,11,Down (On to CTV),4,52.474199,1.736557,15/01/2022 06:50,0,0,0,,-1.37,5.0600000000000005,-0.033000002,-0.531000025
483,483,66581767,05193a18-cfef-4d50-92a0-820ba70e9e35,15/01/2022,Njord Forseti,08:10:00,8,Tp/Substation,EA1 D24,3,Up (Leaving CTV),3,52.29975,2.4784,15/01/2022 08:10,30.180249452590942,29.132080194624923,650.2802277,0.6220000295434147,-1.11,7.22,-0.222000011,-0.703000033
